Number,Year,Month,Day,Hour,Minute,Temp,Salinity
14082,2019,7,26,11,55,9.75,35.0699
14083,2019,7,26,12,0,9.75,35.0699
14084,2019,7,26,12,5,9.752,35.0709
14085,2019,7,26,12,10,9.753,35.0709
14086,2019,7,26,12,15,9.752,35.0699
14087,2019,7,26,12,20,9.752,35.0709
14088,2019,7,26,12,25,9.752,35.0699
14089,2019,7,26,12,30,9.753,35.0699
14090,2019,7,26,12,35,9.752,35.0709
14091,2019,7,26,12,40,9.753,35.0709
14092,2019,7,26,12,45,9.754,35.0709
14093,2019,7,26,12,50,9.755,35.0709
14094,2019,7,26,12,55,9.752,35.0719
14095,2019,7,26,13,0,9.752,35.0709
14096,2019,7,26,13,5,9.75,35.0699
14097,2019,7,26,13,10,9.75,35.0699
14098,2019,7,26,13,15,9.751,35.0719
14099,2019,7,26,13,20,9.752,35.0699
14100,2019,7,26,13,25,9.752,35.0699
14101,2019,7,26,13,30,9.754,35.0689
14102,2019,7,26,13,35,9.755,35.0689
14103,2019,7,26,13,40,9.756,35.0679
14104,2019,7,26,13,45,9.757,35.0679
14105,2019,7,26,13,50,9.757,35.0669
14106,2019,7,26,13,55,9.758,35.0669
14107,2019,7,26,14,0,9.758,35.0669
14108,2019,7,26,14,5,9.759,35.0679
14109,2019,7,26,14,10,9.759,35.0679
14110,2019,7,26,14,15,9.759,35.0669
14111,2019,7,26,14,20,9.761,35.0669
14112,2019,7,26,14,25,9.763,35.0669
14113,2019,7,26,14,30,9.765,35.0679
14114,2019,7,26,14,35,9.766,35.0679
14115,2019,7,26,14,40,9.767,35.0669
14116,2019,7,26,14,45,9.767,35.0669
14117,2019,7,26,14,50,9.768,35.0669
14118,2019,7,26,14,55,9.767,35.0669
14119,2019,7,26,15,0,9.766,35.0679
14120,2019,7,26,15,5,9.765,35.0679
14121,2019,7,26,15,10,9.764,35.0679
14122,2019,7,26,15,15,9.762,35.0679
14123,2019,7,26,15,20,9.764,35.0679
14124,2019,7,26,15,25,9.765,35.0679
14125,2019,7,26,15,30,9.767,35.0669
14126,2019,7,26,15,35,9.769,35.0659
14127,2019,7,26,15,40,9.772,35.0669
14128,2019,7,26,15,45,9.775,35.0669
14129,2019,7,26,15,50,9.777,35.0669
14130,2019,7,26,15,55,9.779,35.0669
14131,2019,7,26,16,0,9.78,35.0679
14132,2019,7,26,16,5,9.781,35.0679
14133,2019,7,26,16,10,9.782,35.0679
14134,2019,7,26,16,15,9.784,35.0649
14135,2019,7,26,16,20,9.785,35.0629
14136,2019,7,26,16,25,9.787,35.0599
14137,2019,7,26,16,30,9.789,35.0609
14138,2019,7,26,16,35,9.791,35.0619
14139,2019,7,26,16,40,9.792,35.0639
14140,2019,7,26,16,45,9.792,35.0639
14141,2019,7,26,16,50,9.792,35.0649
14142,2019,7,26,16,55,9.793,35.0659
14143,2019,7,26,17,0,9.794,35.0669
14144,2019,7,26,17,5,9.797,35.0659
14145,2019,7,26,17,10,9.798,35.0669
14146,2019,7,26,17,15,9.803,35.0649
14147,2019,7,26,17,20,9.805,35.0649
14148,2019,7,26,17,25,9.805,35.0639
14149,2019,7,26,17,30,9.803,35.0619
14150,2019,7,26,17,35,9.807,35.0569
14151,2019,7,26,17,40,9.809,35.0589
14152,2019,7,26,17,45,9.811,35.0589
14153,2019,7,26,17,50,9.808,35.0609
14154,2019,7,26,17,55,9.808,35.0619
14155,2019,7,26,18,0,9.813,35.0609
14156,2019,7,26,18,5,9.814,35.0609
14157,2019,7,26,18,10,9.814,35.0599
14158,2019,7,26,18,15,9.817,35.0599
14159,2019,7,26,18,20,9.82,35.0599
14160,2019,7,26,18,25,9.821,35.0599
14161,2019,7,26,18,30,9.822,35.0569
14162,2019,7,26,18,35,9.821,35.0589
14163,2019,7,26,18,40,9.82,35.0589
14164,2019,7,26,18,45,9.822,35.0579
14165,2019,7,26,18,50,9.82,35.0579
14166,2019,7,26,18,55,9.818,35.0579
14167,2019,7,26,19,0,9.813,35.0609
14168,2019,7,26,19,5,9.81,35.0619
14169,2019,7,26,19,10,9.814,35.0599
14170,2019,7,26,19,15,9.816,35.0589
14171,2019,7,26,19,20,9.818,35.0579
14172,2019,7,26,19,25,9.816,35.0569
14173,2019,7,26,19,30,9.811,35.0589
14174,2019,7,26,19,35,9.807,35.0609
14175,2019,7,26,19,40,9.807,35.0619
14176,2019,7,26,19,45,9.808,35.0619
14177,2019,7,26,19,50,9.809,35.0619
14178,2019,7,26,19,55,9.807,35.0619
14179,2019,7,26,20,0,9.806,35.0629
14180,2019,7,26,20,5,9.806,35.0619
14181,2019,7,26,20,10,9.803,35.0629
14182,2019,7,26,20,15,9.801,35.0629
14183,2019,7,26,20,20,9.794,35.0669
14184,2019,7,26,20,25,9.797,35.0639
14185,2019,7,26,20,30,9.797,35.0639
14186,2019,7,26,20,35,9.796,35.0639
14187,2019,7,26,20,40,9.796,35.0629
14188,2019,7,26,20,45,9.794,35.0649
14189,2019,7,26,20,50,9.793,35.0649
14190,2019,7,26,20,55,9.793,35.0649
14191,2019,7,26,21,0,9.793,35.0649
14192,2019,7,26,21,5,9.791,35.0659
14193,2019,7,26,21,10,9.791,35.0659
14194,2019,7,26,21,15,9.79,35.0659
14195,2019,7,26,21,20,9.79,35.0659
14196,2019,7,26,21,25,9.789,35.0659
14197,2019,7,26,21,30,9.789,35.0659
14198,2019,7,26,21,35,9.788,35.0669
14199,2019,7,26,21,40,9.788,35.0669
14200,2019,7,26,21,45,9.788,35.0669
14201,2019,7,26,21,50,9.788,35.0679
14202,2019,7,26,21,55,9.789,35.0669
14203,2019,7,26,22,0,9.79,35.0669
14204,2019,7,26,22,5,9.788,35.0669
14205,2019,7,26,22,10,9.787,35.0669
14206,2019,7,26,22,15,9.785,35.0679
14207,2019,7,26,22,20,9.784,35.0669
14208,2019,7,26,22,25,9.781,35.0669
14209,2019,7,26,22,30,9.78,35.0679
14210,2019,7,26,22,35,9.78,35.0679
14211,2019,7,26,22,40,9.777,35.0679
14212,2019,7,26,22,45,9.776,35.0689
14213,2019,7,26,22,50,9.778,35.0679
14214,2019,7,26,22,55,9.779,35.0679
14215,2019,7,26,23,0,9.78,35.0679
14216,2019,7,26,23,5,9.78,35.0669
14217,2019,7,26,23,10,9.78,35.0669
14218,2019,7,26,23,15,9.78,35.0669
14219,2019,7,26,23,20,9.781,35.0679
14220,2019,7,26,23,25,9.781,35.0679
14221,2019,7,26,23,30,9.782,35.0669
14222,2019,7,26,23,35,9.784,35.0659
14223,2019,7,26,23,40,9.784,35.0659
14224,2019,7,26,23,45,9.786,35.0659
14225,2019,7,26,23,50,9.786,35.0659
14226,2019,7,26,23,55,9.787,35.0659
14227,2019,7,27,0,0,9.787,35.0669
14228,2019,7,27,0,5,9.787,35.0669
14229,2019,7,27,0,10,9.786,35.0679
14230,2019,7,27,0,15,9.786,35.0689
14231,2019,7,27,0,20,9.786,35.0689
14232,2019,7,27,0,25,9.786,35.0699
14233,2019,7,27,0,30,9.786,35.0709
14234,2019,7,27,0,35,9.787,35.0699
14235,2019,7,27,0,40,9.787,35.0709
14236,2019,7,27,0,45,9.788,35.0699
14237,2019,7,27,0,50,9.788,35.0699
14238,2019,7,27,0,55,9.788,35.0699
14239,2019,7,27,1,0,9.786,35.0709
14240,2019,7,27,1,5,9.785,35.0699
14241,2019,7,27,1,10,9.783,35.0699
14242,2019,7,27,1,15,9.78,35.0709
14243,2019,7,27,1,20,9.779,35.0709
14244,2019,7,27,1,25,9.779,35.0709
14245,2019,7,27,1,30,9.778,35.0709
14246,2019,7,27,1,35,9.779,35.0699
14247,2019,7,27,1,40,9.779,35.0699
14248,2019,7,27,1,45,9.78,35.0699
14249,2019,7,27,1,50,9.779,35.0689
14250,2019,7,27,1,55,9.779,35.0689
14251,2019,7,27,2,0,9.778,35.0689
14252,2019,7,27,2,5,9.78,35.0679
14253,2019,7,27,2,10,9.78,35.0679
14254,2019,7,27,2,15,9.779,35.0689
14255,2019,7,27,2,20,9.779,35.0689
14256,2019,7,27,2,25,9.78,35.0679
14257,2019,7,27,2,30,9.781,35.0689
14258,2019,7,27,2,35,9.781,35.0689
14259,2019,7,27,2,40,9.781,35.0679
14260,2019,7,27,2,45,9.782,35.0669
14261,2019,7,27,2,50,9.781,35.0669
14262,2019,7,27,2,55,9.782,35.0669
14263,2019,7,27,3,0,9.782,35.0669
14264,2019,7,27,3,5,9.781,35.0679
14265,2019,7,27,3,10,9.781,35.0689
14266,2019,7,27,3,15,9.78,35.0689
14267,2019,7,27,3,20,9.78,35.0689
14268,2019,7,27,3,25,9.78,35.0699
14269,2019,7,27,3,30,9.781,35.0689
14270,2019,7,27,3,35,9.781,35.0679
14271,2019,7,27,3,40,9.781,35.0679
14272,2019,7,27,3,45,9.78,35.0679
14273,2019,7,27,3,50,9.78,35.0679
14274,2019,7,27,3,55,9.779,35.0669
14275,2019,7,27,4,0,9.779,35.0669
14276,2019,7,27,4,5,9.779,35.0669
14277,2019,7,27,4,10,9.783,35.0609
14278,2019,7,27,4,15,9.783,35.0599
14279,2019,7,27,4,20,9.782,35.0609
14280,2019,7,27,4,25,9.779,35.0589
14281,2019,7,27,4,30,9.778,35.0589
14282,2019,7,27,4,35,9.775,35.0609
14283,2019,7,27,4,40,9.775,35.0609
14284,2019,7,27,4,45,9.776,35.0629
14285,2019,7,27,4,50,9.777,35.0609
14286,2019,7,27,4,55,9.778,35.0609
14287,2019,7,27,5,0,9.778,35.0629
14288,2019,7,27,5,5,9.779,35.0619
14289,2019,7,27,5,10,9.779,35.0609
14290,2019,7,27,5,15,9.779,35.0609
14291,2019,7,27,5,20,9.779,35.0609
14292,2019,7,27,5,25,9.778,35.0609
14293,2019,7,27,5,30,9.778,35.0629
14294,2019,7,27,5,35,9.779,35.0639
14295,2019,7,27,5,40,9.779,35.0649
14296,2019,7,27,5,45,9.78,35.0639
14297,2019,7,27,5,50,9.782,35.0649
14298,2019,7,27,5,55,9.784,35.0649
14299,2019,7,27,6,0,9.785,35.0639
14300,2019,7,27,6,5,9.786,35.0649
14301,2019,7,27,6,10,9.788,35.0639
14302,2019,7,27,6,15,9.789,35.0619
14303,2019,7,27,6,20,9.792,35.0609
14304,2019,7,27,6,25,9.794,35.0589
14305,2019,7,27,6,30,9.794,35.0589
14306,2019,7,27,6,35,9.791,35.0589
14307,2019,7,27,6,40,9.793,35.0579
14308,2019,7,27,6,45,9.792,35.0579
14309,2019,7,27,6,50,9.791,35.0579
14310,2019,7,27,6,55,9.792,35.0589
14311,2019,7,27,7,0,9.792,35.0589
14312,2019,7,27,7,5,9.792,35.0599
14313,2019,7,27,7,10,9.792,35.0599
14314,2019,7,27,7,15,9.793,35.0599
14315,2019,7,27,7,20,9.793,35.0599
14316,2019,7,27,7,25,9.794,35.0609
14317,2019,7,27,7,30,9.795,35.0599
14318,2019,7,27,7,35,9.794,35.0609
14319,2019,7,27,7,40,9.791,35.0629
14320,2019,7,27,7,45,9.789,35.0619
14321,2019,7,27,7,50,9.785,35.0639
14322,2019,7,27,7,55,9.782,35.0639
14323,2019,7,27,8,0,9.777,35.0669
14324,2019,7,27,8,5,9.775,35.0669
14325,2019,7,27,8,10,9.775,35.0669
14326,2019,7,27,8,15,9.774,35.0669
14327,2019,7,27,8,20,9.772,35.0669
14328,2019,7,27,8,25,9.772,35.0679
14329,2019,7,27,8,30,9.772,35.0669
14330,2019,7,27,8,35,9.77,35.0679
14331,2019,7,27,8,40,9.768,35.0669
14332,2019,7,27,8,45,9.767,35.0679
14333,2019,7,27,8,50,9.766,35.0689
14334,2019,7,27,8,55,9.766,35.0689
14335,2019,7,27,9,0,9.764,35.0699
14336,2019,7,27,9,5,9.763,35.0699
14337,2019,7,27,9,10,9.765,35.0689
14338,2019,7,27,9,15,9.767,35.0689
14339,2019,7,27,9,20,9.769,35.0689
14340,2019,7,27,9,25,9.773,35.0679
14341,2019,7,27,9,30,9.774,35.0689
14342,2019,7,27,9,35,9.778,35.0679
14343,2019,7,27,9,40,9.779,35.0669
14344,2019,7,27,9,45,9.783,35.0659
14345,2019,7,27,9,50,9.785,35.0669
14346,2019,7,27,9,55,9.786,35.0659
14347,2019,7,27,10,0,9.787,35.0659
14348,2019,7,27,10,5,9.789,35.0659
14349,2019,7,27,10,10,9.791,35.0649
14350,2019,7,27,10,15,9.793,35.0639
14351,2019,7,27,10,20,9.792,35.0649
14352,2019,7,27,10,25,9.795,35.0649
14353,2019,7,27,10,30,9.796,35.0649
14354,2019,7,27,10,35,9.797,35.0639
14355,2019,7,27,10,40,9.797,35.0649
14356,2019,7,27,10,45,9.799,35.0649
14357,2019,7,27,10,50,9.8,35.0639
14358,2019,7,27,10,55,9.8,35.0639
14359,2019,7,27,11,0,9.802,35.0629
14360,2019,7,27,11,5,9.802,35.0629
14361,2019,7,27,11,10,9.803,35.0609
14362,2019,7,27,11,15,9.806,35.0599
14363,2019,7,27,11,20,9.807,35.0599
14364,2019,7,27,11,25,9.805,35.0619
14365,2019,7,27,11,30,9.801,35.0629
14366,2019,7,27,11,35,9.796,35.0649
14367,2019,7,27,11,40,9.794,35.0619
14368,2019,7,27,11,45,9.791,35.0649
14369,2019,7,27,11,50,9.788,35.0669
14370,2019,7,27,11,55,9.781,35.0689
14371,2019,7,27,12,0,9.777,35.0719
14372,2019,7,27,12,5,9.775,35.0739
14373,2019,7,27,12,10,9.782,35.0759
14374,2019,7,27,12,15,9.789,35.0749
14375,2019,7,27,12,20,9.79,35.0739
14376,2019,7,27,12,25,9.786,35.0739
14377,2019,7,27,12,30,9.785,35.0739
14378,2019,7,27,12,35,9.784,35.0739
14379,2019,7,27,12,40,9.785,35.0749
14380,2019,7,27,12,45,9.787,35.0739
14381,2019,7,27,12,50,9.787,35.0749
14382,2019,7,27,12,55,9.789,35.0739
14383,2019,7,27,13,0,9.793,35.0749
14384,2019,7,27,13,5,9.797,35.0739
14385,2019,7,27,13,10,9.8,35.0739
14386,2019,7,27,13,15,9.802,35.0729
14387,2019,7,27,13,20,9.802,35.0739
14388,2019,7,27,13,25,9.805,35.0729
14389,2019,7,27,13,30,9.809,35.0729
14390,2019,7,27,13,35,9.814,35.0729
14391,2019,7,27,13,40,9.816,35.0729
14392,2019,7,27,13,45,9.817,35.0729
14393,2019,7,27,13,50,9.815,35.0719
14394,2019,7,27,13,55,9.814,35.0709
14395,2019,7,27,14,0,9.815,35.0709
14396,2019,7,27,14,5,9.815,35.0709
14397,2019,7,27,14,10,9.817,35.0709
14398,2019,7,27,14,15,9.819,35.0709
14399,2019,7,27,14,20,9.817,35.0699
14400,2019,7,27,14,25,9.815,35.0699
14401,2019,7,27,14,30,9.816,35.0689
14402,2019,7,27,14,35,9.814,35.0699
14403,2019,7,27,14,40,9.814,35.0699
14404,2019,7,27,14,45,9.815,35.0699
14405,2019,7,27,14,50,9.813,35.0689
14406,2019,7,27,14,55,9.812,35.0699
14407,2019,7,27,15,0,9.811,35.0699
14408,2019,7,27,15,5,9.811,35.0699
14409,2019,7,27,15,10,9.811,35.0699
14410,2019,7,27,15,15,9.811,35.0699
14411,2019,7,27,15,20,9.811,35.0699
14412,2019,7,27,15,25,9.811,35.0699
14413,2019,7,27,15,30,9.81,35.0699
14414,2019,7,27,15,35,9.811,35.0699
14415,2019,7,27,15,40,9.811,35.0699
14416,2019,7,27,15,45,9.811,35.0709
14417,2019,7,27,15,50,9.812,35.0709
14418,2019,7,27,15,55,9.813,35.0709
14419,2019,7,27,16,0,9.816,35.0709
14420,2019,7,27,16,5,9.818,35.0689
14421,2019,7,27,16,10,9.821,35.0689
14422,2019,7,27,16,15,9.824,35.0679
14423,2019,7,27,16,20,9.826,35.0689
14424,2019,7,27,16,25,9.827,35.0689
14425,2019,7,27,16,30,9.825,35.0699
14426,2019,7,27,16,35,9.824,35.0699
14427,2019,7,27,16,40,9.823,35.0699
14428,2019,7,27,16,45,9.822,35.0709
14429,2019,7,27,16,50,9.823,35.0709
14430,2019,7,27,16,55,9.823,35.0709
14431,2019,7,27,17,0,9.823,35.0709
14432,2019,7,27,17,5,9.824,35.0699
14433,2019,7,27,17,10,9.823,35.0699
14434,2019,7,27,17,15,9.824,35.0679
14435,2019,7,27,17,20,9.825,35.0669
14436,2019,7,27,17,25,9.826,35.0659
14437,2019,7,27,17,30,9.827,35.0639
14438,2019,7,27,17,35,9.825,35.0659
14439,2019,7,27,17,40,9.823,35.0649
14440,2019,7,27,17,45,9.819,35.0669
14441,2019,7,27,17,50,9.819,35.0659
14442,2019,7,27,17,55,9.82,35.0659
14443,2019,7,27,18,0,9.819,35.0649
14444,2019,7,27,18,5,9.817,35.0629
14445,2019,7,27,18,10,9.813,35.0639
14446,2019,7,27,18,15,9.815,35.0649
14447,2019,7,27,18,20,9.82,35.0639
14448,2019,7,27,18,25,9.822,35.0649
14449,2019,7,27,18,30,9.824,35.0649
14450,2019,7,27,18,35,9.828,35.0669
14451,2019,7,27,18,40,9.832,35.0669
14452,2019,7,27,18,45,9.836,35.0639
14453,2019,7,27,18,50,9.835,35.0619
14454,2019,7,27,18,55,9.835,35.0589
14455,2019,7,27,19,0,9.834,35.0609
14456,2019,7,27,19,5,9.832,35.0629
14457,2019,7,27,19,10,9.826,35.0649
14458,2019,7,27,19,15,9.829,35.0659
14459,2019,7,27,19,20,9.833,35.0659
14460,2019,7,27,19,25,9.841,35.0649
14461,2019,7,27,19,30,9.847,35.0639
14462,2019,7,27,19,35,9.852,35.0629
14463,2019,7,27,19,40,9.855,35.0629
14464,2019,7,27,19,45,9.854,35.0629
14465,2019,7,27,19,50,9.853,35.0619
14466,2019,7,27,19,55,9.848,35.0629
14467,2019,7,27,20,0,9.842,35.0649
14468,2019,7,27,20,5,9.841,35.0649
14469,2019,7,27,20,10,9.845,35.0649
14470,2019,7,27,20,15,9.844,35.0639
14471,2019,7,27,20,20,9.841,35.0649
14472,2019,7,27,20,25,9.844,35.0649
14473,2019,7,27,20,30,9.85,35.0639
14474,2019,7,27,20,35,9.849,35.0629
14475,2019,7,27,20,40,9.848,35.0629
14476,2019,7,27,20,45,9.845,35.0619
14477,2019,7,27,20,50,9.842,35.0639
14478,2019,7,27,20,55,9.84,35.0649
14479,2019,7,27,21,0,9.84,35.0659
14480,2019,7,27,21,5,9.841,35.0629
14481,2019,7,27,21,10,9.841,35.0639
14482,2019,7,27,21,15,9.839,35.0629
14483,2019,7,27,21,20,9.835,35.0639
14484,2019,7,27,21,25,9.83,35.0649
14485,2019,7,27,21,30,9.826,35.0659
14486,2019,7,27,21,35,9.828,35.0649
14487,2019,7,27,21,40,9.826,35.0659
14488,2019,7,27,21,45,9.825,35.0649
14489,2019,7,27,21,50,9.82,35.0659
14490,2019,7,27,21,55,9.816,35.0669
14491,2019,7,27,22,0,9.812,35.0669
14492,2019,7,27,22,5,9.811,35.0669
14493,2019,7,27,22,10,9.808,35.0679
14494,2019,7,27,22,15,9.807,35.0689
14495,2019,7,27,22,20,9.805,35.0689
14496,2019,7,27,22,25,9.807,35.0679
14497,2019,7,27,22,30,9.806,35.0679
14498,2019,7,27,22,35,9.806,35.0689
14499,2019,7,27,22,40,9.805,35.0689
14500,2019,7,27,22,45,9.806,35.0699
14501,2019,7,27,22,50,9.806,35.0699
14502,2019,7,27,22,55,9.807,35.0699
14503,2019,7,27,23,0,9.806,35.0699
14504,2019,7,27,23,5,9.807,35.0699
14505,2019,7,27,23,10,9.806,35.0689
14506,2019,7,27,23,15,9.803,35.0699
14507,2019,7,27,23,20,9.802,35.0689
14508,2019,7,27,23,25,9.801,35.0699
14509,2019,7,27,23,30,9.797,35.0699
14510,2019,7,27,23,35,9.796,35.0709
14511,2019,7,27,23,40,9.795,35.0709
14512,2019,7,27,23,45,9.795,35.0699
14513,2019,7,27,23,50,9.794,35.0699
14514,2019,7,27,23,55,9.793,35.0699
14515,2019,7,28,0,0,9.793,35.0709
14516,2019,7,28,0,5,9.793,35.0709
14517,2019,7,28,0,10,9.794,35.0699
14518,2019,7,28,0,15,9.794,35.0699
14519,2019,7,28,0,20,9.795,35.0699
14520,2019,7,28,0,25,9.796,35.0699
14521,2019,7,28,0,30,9.798,35.0689
14522,2019,7,28,0,35,9.799,35.0679
14523,2019,7,28,0,40,9.8,35.0689
14524,2019,7,28,0,45,9.802,35.0699
14525,2019,7,28,0,50,9.804,35.0689
14526,2019,7,28,0,55,9.806,35.0679
14527,2019,7,28,1,0,9.806,35.0679
14528,2019,7,28,1,5,9.808,35.0679
14529,2019,7,28,1,10,9.809,35.0689
14530,2019,7,28,1,15,9.81,35.0689
14531,2019,7,28,1,20,9.81,35.0689
14532,2019,7,28,1,25,9.811,35.0699
14533,2019,7,28,1,30,9.812,35.0709
14534,2019,7,28,1,35,9.812,35.0699
14535,2019,7,28,1,40,9.81,35.0709
14536,2019,7,28,1,45,9.809,35.0719
14537,2019,7,28,1,50,9.807,35.0719
14538,2019,7,28,1,55,9.806,35.0729
14539,2019,7,28,2,0,9.808,35.0729
14540,2019,7,28,2,5,9.807,35.0729
14541,2019,7,28,2,10,9.808,35.0729
14542,2019,7,28,2,15,9.809,35.0729
14543,2019,7,28,2,20,9.808,35.0729
14544,2019,7,28,2,25,9.806,35.0719
14545,2019,7,28,2,30,9.805,35.0709
14546,2019,7,28,2,35,9.801,35.0729
14547,2019,7,28,2,40,9.801,35.0729
14548,2019,7,28,2,45,9.799,35.0739
14549,2019,7,28,2,50,9.798,35.0739
14550,2019,7,28,2,55,9.798,35.0739
14551,2019,7,28,3,0,9.799,35.0729
14552,2019,7,28,3,5,9.798,35.0729
14553,2019,7,28,3,10,9.8,35.0729
14554,2019,7,28,3,15,9.802,35.0729
14555,2019,7,28,3,20,9.802,35.0729
14556,2019,7,28,3,25,9.803,35.0729
14557,2019,7,28,3,30,9.803,35.0729
14558,2019,7,28,3,35,9.803,35.0729
14559,2019,7,28,3,40,9.804,35.0719
14560,2019,7,28,3,45,9.804,35.0729
14561,2019,7,28,3,50,9.806,35.0719
14562,2019,7,28,3,55,9.806,35.0729
14563,2019,7,28,4,0,9.807,35.0729
14564,2019,7,28,4,5,9.807,35.0719
14565,2019,7,28,4,10,9.808,35.0719
14566,2019,7,28,4,15,9.808,35.0719
14567,2019,7,28,4,20,9.81,35.0719
14568,2019,7,28,4,25,9.81,35.0719
14569,2019,7,28,4,30,9.811,35.0719
14570,2019,7,28,4,35,9.812,35.0719
14571,2019,7,28,4,40,9.812,35.0709
14572,2019,7,28,4,45,9.813,35.0709
14573,2019,7,28,4,50,9.814,35.0699
14574,2019,7,28,4,55,9.814,35.0679
14575,2019,7,28,5,0,9.815,35.0669
14576,2019,7,28,5,5,9.815,35.0669
14577,2019,7,28,5,10,9.815,35.0669
14578,2019,7,28,5,15,9.816,35.0669
14579,2019,7,28,5,20,9.816,35.0679
14580,2019,7,28,5,25,9.816,35.0679
14581,2019,7,28,5,30,9.817,35.0649
14582,2019,7,28,5,35,9.818,35.0619
14583,2019,7,28,5,40,9.818,35.0619
14584,2019,7,28,5,45,9.819,35.0619
14585,2019,7,28,5,50,9.818,35.0619
14586,2019,7,28,5,55,9.818,35.0619
14587,2019,7,28,6,0,9.819,35.0619
14588,2019,7,28,6,5,9.818,35.0649
14589,2019,7,28,6,10,9.817,35.0649
14590,2019,7,28,6,15,9.819,35.0619
14591,2019,7,28,6,20,9.821,35.0559
14592,2019,7,28,6,25,9.822,35.0539
14593,2019,7,28,6,30,9.824,35.0539
14594,2019,7,28,6,35,9.824,35.0559
14595,2019,7,28,6,40,9.825,35.0589
14596,2019,7,28,6,45,9.823,35.0609
14597,2019,7,28,6,50,9.824,35.0599
14598,2019,7,28,6,55,9.823,35.0619
14599,2019,7,28,7,0,9.823,35.0619
14600,2019,7,28,7,5,9.824,35.0619
14601,2019,7,28,7,10,9.824,35.0619
14602,2019,7,28,7,15,9.825,35.0629
14603,2019,7,28,7,20,9.825,35.0639
14604,2019,7,28,7,25,9.827,35.0629
14605,2019,7,28,7,30,9.828,35.0609
14606,2019,7,28,7,35,9.829,35.0609
14607,2019,7,28,7,40,9.829,35.0619
14608,2019,7,28,7,45,9.832,35.0619
14609,2019,7,28,7,50,9.833,35.0619
14610,2019,7,28,7,55,9.833,35.0619
14611,2019,7,28,8,0,9.835,35.0609
14612,2019,7,28,8,5,9.836,35.0609
14613,2019,7,28,8,10,9.836,35.0619
14614,2019,7,28,8,15,9.837,35.0629
14615,2019,7,28,8,20,9.838,35.0639
14616,2019,7,28,8,25,9.84,35.0639
14617,2019,7,28,8,30,9.841,35.0639
14618,2019,7,28,8,35,9.842,35.0639
14619,2019,7,28,8,40,9.843,35.0639
14620,2019,7,28,8,45,9.843,35.0649
14621,2019,7,28,8,50,9.844,35.0649
14622,2019,7,28,8,55,9.845,35.0649
14623,2019,7,28,9,0,9.848,35.0649
14624,2019,7,28,9,5,9.849,35.0659
14625,2019,7,28,9,10,9.851,35.0649
14626,2019,7,28,9,15,9.851,35.0659
14627,2019,7,28,9,20,9.85,35.0669
14628,2019,7,28,9,25,9.851,35.0659
14629,2019,7,28,9,30,9.858,35.0619
14630,2019,7,28,9,35,9.858,35.0639
14631,2019,7,28,9,40,9.856,35.0649
14632,2019,7,28,9,45,9.855,35.0649
14633,2019,7,28,9,50,9.854,35.0669
14634,2019,7,28,9,55,9.853,35.0679
14635,2019,7,28,10,0,9.854,35.0679
14636,2019,7,28,10,5,9.855,35.0669
14637,2019,7,28,10,10,9.854,35.0669
14638,2019,7,28,10,15,9.854,35.0669
14639,2019,7,28,10,20,9.853,35.0679
14640,2019,7,28,10,25,9.855,35.0669
14641,2019,7,28,10,30,9.858,35.0669
14642,2019,7,28,10,35,9.863,35.0659
14643,2019,7,28,10,40,9.864,35.0649
14644,2019,7,28,10,45,9.863,35.0649
14645,2019,7,28,10,50,9.863,35.0659
14646,2019,7,28,10,55,9.864,35.0659
14647,2019,7,28,11,0,9.867,35.0669
14648,2019,7,28,11,5,9.87,35.0669
14649,2019,7,28,11,10,9.873,35.0669
14650,2019,7,28,11,15,9.876,35.0669
14651,2019,7,28,11,20,9.879,35.0669
14652,2019,7,28,11,25,9.881,35.0679
14653,2019,7,28,11,30,9.882,35.0679
14654,2019,7,28,11,35,9.884,35.0669
14655,2019,7,28,11,40,9.884,35.0669
14656,2019,7,28,11,45,9.884,35.0679
14657,2019,7,28,11,50,9.887,35.0669
14658,2019,7,28,11,55,9.885,35.0679
14659,2019,7,28,12,0,9.886,35.0679
14660,2019,7,28,12,5,9.885,35.0679
14661,2019,7,28,12,10,9.884,35.0679
14662,2019,7,28,12,15,9.886,35.0669
14663,2019,7,28,12,20,9.885,35.0679
14664,2019,7,28,12,25,9.886,35.0679
14665,2019,7,28,12,30,9.887,35.0679
14666,2019,7,28,12,35,9.885,35.0689
14667,2019,7,28,12,40,9.882,35.0699
14668,2019,7,28,12,45,9.879,35.0709
14669,2019,7,28,12,50,9.878,35.0709
14670,2019,7,28,12,55,9.879,35.0709
14671,2019,7,28,13,0,9.881,35.0719
14672,2019,7,28,13,5,9.887,35.0719
14673,2019,7,28,13,10,9.889,35.0719
14674,2019,7,28,13,15,9.89,35.0719
14675,2019,7,28,13,20,9.89,35.0709
14676,2019,7,28,13,25,9.891,35.0719
14677,2019,7,28,13,30,9.892,35.0709
14678,2019,7,28,13,35,9.893,35.0719
14679,2019,7,28,13,40,9.893,35.0719
14680,2019,7,28,13,45,9.892,35.0709
14681,2019,7,28,13,50,9.892,35.0709
14682,2019,7,28,13,55,9.893,35.0699
14683,2019,7,28,14,0,9.894,35.0709
14684,2019,7,28,14,5,9.897,35.0699
14685,2019,7,28,14,10,9.899,35.0699
14686,2019,7,28,14,15,9.9,35.0689
14687,2019,7,28,14,20,9.903,35.0679
14688,2019,7,28,14,25,9.904,35.0679
